"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11124833","503961","445","N","TX","TX","311","188","104","528","12-21-2016 17:43:00","12-21-2016 18:31:00","TMRepairActionSpliceConductor","General","Splice 1/0TPX SVC","N","N","N","55502476001","12-21-2016 16:05:17","356496","764194","Y","12/21/2016 1:31:00 PM"
"11124833","503961","445","N","TX","TX","311","188","104","528","12-21-2016 17:43:00","12-21-2016 18:31:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","55502476001","12-22-2016 07:10:36","356496","764194","Y","12/21/2016 1:31:00 PM"
"11124890","106532","449","Y","TX","TXU","407","195","94","368","12-21-2016 13:38:00","12-21-2016 15:10:00","","","","","","","37801550204","","648967","1755500","Y","12/21/2016 1:34:00 PM"
"11124409","806732","456","Y","TX","TXU","407","195","91","1002","12-21-2016 13:40:00","12-21-2016 16:27:00","","","","","","","87368573401","","924466","592712","Y","12/21/2016 1:40:00 PM"
"11124888","201133","457","N","SEC","SNC","66","202","91","145","12-21-2016 13:40:00","12-21-2016 16:05:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","48631053109","12-21-2016 16:14:36","785825","1407865","Y","12/21/2016 1:41:00 PM"
"11124888","201133","457","N","SEC","SNC","66","202","91","145","12-21-2016 13:40:00","12-21-2016 16:05:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","48631053109","12-21-2016 16:14:36","785825","1407865","Y","12/21/2016 1:41:00 PM"
"11124870","503036","458","Y","TX","TX","67","195","81","1162","12-21-2016 13:42:00","12-21-2016 16:28:00","","","","","","","51663094701","","161891","1070114","Y","12/21/2016 1:42:00 PM"
"11124725","405763","460","Y","TX","TX","403","195","134","505","12-21-2016 13:59:00","12-21-2016 15:40:00","","","","","","","49304692204","","825313","1271445","Y","12/21/2016 1:43:00 PM"
"11124629","401231","461","Y","TX","TX","405","195","94","427","12-21-2016 13:54:00","12-21-2016 14:55:00","","","","","","","61960649703","","654301","1055237","Y","12/21/2016 1:45:00 PM"
"11124808","500232","467","Y","TX","TX","405","195","94","528","12-21-2016 13:50:00","12-21-2016 16:02:00","","","","","","","51382390201","","148992","1163108","Y","12/21/2016 1:50:00 PM"
"11124704","503568","470","N","LAT","LATU","0","18","0","14700","12-21-2016 13:44:00","12-21-2016 17:49:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","76680104808","12-21-2016 17:56:51","408903","652903","Y","12/21/2016 1:51:00 PM"
"11124704","503568","470","N","LAT","LATU","0","18","0","14700","12-21-2016 13:44:00","12-21-2016 17:49:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","76680104808","12-21-2016 17:56:51","408903","652903","Y","12/21/2016 1:51:00 PM"
"11124807","500232","469","Y","TX","TX","405","195","94","262","12-21-2016 13:51:00","12-21-2016 16:02:00","","","","","","","51382390502","","148997","1163279","Y","12/21/2016 1:51:00 PM"
"11124379","504666","475","N","LAT","LATU","260","189","111","5202","12-21-2016 13:52:00","12-21-2016 16:25:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","51779029902","12-21-2016 17:32:23","167060","1152939","Y","12/21/2016 2:03:00 PM"
"11124379","504666","475","N","LAT","LATU","260","189","111","5202","12-21-2016 13:52:00","12-21-2016 16:25:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","51779029902","12-21-2016 17:33:04","167060","1152939","Y","12/21/2016 2:03:00 PM"
"11124507","204132","478","Y","TX","TX","192","188","0","126","12-21-2016 14:09:00","12-21-2016 14:51:00","","","","","","","48529835300","","784923","1398902","Y","12/21/2016 2:07:00 PM"
"11124590","811261","479","N","SV","SNCU","303","189","111","210","12-21-2016 18:05:00","12-21-2016 21:35:00","TMRepairActionOpenNeutral","General","Open Neutral","","","","85643762103","12-21-2016 17:15:16","840106","466204","Y","12/21/2016 2:08:00 PM"
"11124590","811261","479","N","SV","SNCU","303","189","111","210","12-21-2016 18:05:00","12-21-2016 21:35:00","TMRepairActionReplaceConductor","General","Replace 100 ft 1/0A SVC","N","N","N","85643762103","12-21-2016 22:01:06","840106","466204","Y","12/21/2016 2:08:00 PM"
"11124590","811261","479","N","SV","SNCU","303","189","111","210","12-21-2016 18:05:00","12-21-2016 21:35:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","85643762103","12-21-2016 17:15:16","840106","466204","Y","12/21/2016 2:08:00 PM"
"11124590","811261","479","N","SV","SNCU","303","189","111","210","12-21-2016 18:05:00","12-21-2016 21:35:00","TMRepairActionAccessable","General","See Comments","","","","85643762103","12-21-2016 17:15:16","840106","466204","Y","12/21/2016 2:08:00 PM"
"11125003","810063","482","N","SV","NLS","192","21","104","446","12-21-2016 14:09:00","12-21-2016 21:35:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","85634657106","12-21-2016 16:20:54","839521","423711","Y","12/21/2016 2:14:00 PM"
"11125003","810063","482","N","SV","NLS","192","21","104","446","12-21-2016 14:09:00","12-21-2016 21:35:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:  R/O","","","","85634657106","12-21-2016 16:20:54","839521","423711","Y","12/21/2016 2:14:00 PM"
"11125003","810063","482","N","SV","NLS","192","21","104","446","12-21-2016 14:09:00","12-21-2016 21:35:00","TMRepairActionReplaceConductor","General","Replace 75 ft 1/0TPX SVC","N","N","N","85634657106","12-21-2016 16:20:54","839521","423711","Y","12/21/2016 2:14:00 PM"
"11124378","802934","483","N","SEC","SNC","66","188","88","257","12-21-2016 16:00:00","12-21-2016 20:17:00","TMRepairActionReplaceConductor","General","Replace 8 ft 4C SEC","N","N","N","87053712503","12-21-2016 16:32:45","910706","516524","Y","12/21/2016 2:20:00 PM"
"11124378","802934","483","N","SEC","SNC","66","188","88","257","12-21-2016 16:00:00","12-21-2016 20:17:00","TMRepairActionReplaceJumper","General","Replace Jumper 4C SEC","N","N","N","87053712503","12-21-2016 16:32:45","910706","516524","Y","12/21/2016 2:20:00 PM"
"11124584","504761","485","Y","TX","TXU","401","195","94","81","12-21-2016 14:21:00","12-21-2016 15:42:00","","","","","","","57624370306","","461768","870611","Y","12/21/2016 2:21:00 PM"
"11124805","800634","487","Y","TX","TX","401","195","102","24","12-21-2016 14:22:00","12-21-2016 14:30:00","","","","","","","87159834501","","916236","547573","Y","12/21/2016 2:22:00 PM"
"11124485","502833","500","Y","TX","TX","67","195","94","352","12-21-2016 14:37:00","12-21-2016 16:05:00","","","","","","","51468546701","","154234","1096213","Y","12/21/2016 2:37:00 PM"
"11125008","803538","503","N","SV","SNC","301","189","111","121","12-21-2016 20:14:00","12-21-2016 22:15:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87156104308","12-21-2016 20:44:05","912531","532251","Y","12/21/2016 2:39:00 PM"
"11125008","803538","503","N","SV","SNC","301","189","111","121","12-21-2016 20:14:00","12-21-2016 22:15:00","TMRepairActionRepairConductor","General","Repair 1/0TPX SVC","N","N","N","87156104308","12-21-2016 20:44:05","912531","532251","Y","12/21/2016 2:39:00 PM"
"11125008","803538","503","N","SV","SNC","301","189","111","121","12-21-2016 20:14:00","12-21-2016 22:15:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","87156104308","12-21-2016 20:44:05","912531","532251","Y","12/21/2016 2:39:00 PM"
"11124441","411963","507","Y","TX","TX","403","195","111","172","12-21-2016 14:44:00","12-21-2016 16:10:00","","","","","","","66060914400","","860811","1052418","Y","12/21/2016 2:44:00 PM"
"11125049","105062","511","N","SV","SNC","66","202","91","256","12-21-2016 14:49:00","12-21-2016 19:05:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","47080032709","12-21-2016 17:17:52","706419","1651581","Y","12/21/2016 2:50:00 PM"
"11124399","208162","513","Y","TX","TX","405","195","94","203","12-21-2016 14:52:00","12-21-2016 15:21:00","","","","","","","48021464000","","758396","1357779","Y","12/21/2016 2:52:00 PM"
"11124936","807038","517","Y","TX","TXU","407","195","94","680","12-21-2016 15:07:00","12-21-2016 16:15:00","","","","","","","86561401809","","883626","556186","Y","12/21/2016 2:56:00 PM"
"11124782","306132","522","Y","TX","TX","401","195","0","132","12-21-2016 15:03:00","12-21-2016 15:47:00","","","","","","","25278878000","","114887","2140082","Y","12/21/2016 3:03:00 PM"
"11124980","405869","523","N","LAT","LATU","66","189","111","6269","12-21-2016 14:56:00","12-21-2016 19:28:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","67707343732","12-21-2016 18:18:47","942916","786987","Y","12/21/2016 3:05:00 PM"
"11124980","405869","523","N","LAT","LATU","66","189","111","6269","12-21-2016 14:56:00","12-21-2016 19:28:00","TMRepairActionSpliceConductor","General","Splice 1/0A B PRI","N","Y","N","67707343732","12-21-2016 18:18:47","942916","786987","Y","12/21/2016 3:05:00 PM"
"11124980","405869","523","N","LAT","LATU","66","189","111","6269","12-21-2016 14:56:00","12-21-2016 19:28:00","TMRepairActionAccessable","General","See Comments","","","","67707343732","12-21-2016 18:18:47","942916","786987","Y","12/21/2016 3:05:00 PM"
"11124873","802433","524","N","SV","SNC","311","188","105","94","12-22-2016 01:26:00","12-22-2016 03:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","86651423409","12-21-2016 16:50:11","888792","506581","Y","12/21/2016 3:07:00 PM"
"11124873","802433","524","N","SV","SNC","311","188","105","94","12-22-2016 01:26:00","12-22-2016 03:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","86651423409","12-21-2016 16:50:11","888792","506581","Y","12/21/2016 3:07:00 PM"
"11124873","802433","524","N","SV","SNC","311","188","105","94","12-22-2016 01:26:00","12-22-2016 03:00:00","TMRepairActionOpenNeutral","General","Open Neutral","","","","86651423409","12-21-2016 23:12:08","888792","506581","Y","12/21/2016 3:07:00 PM"
"11124873","802433","524","N","SV","SNC","311","188","105","94","12-22-2016 01:26:00","12-22-2016 03:00:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","86651423409","12-21-2016 22:32:07","888792","506581","Y","12/21/2016 3:07:00 PM"
"11124873","802433","524","N","SV","SNC","311","188","105","94","12-22-2016 01:26:00","12-22-2016 03:00:00","TMRepairActionReplaceConductor","General","Replace 6 ft 1/0TPX SVC","N","N","N","86651423409","12-21-2016 16:50:11","888792","506581","Y","12/21/2016 3:07:00 PM"
"11124873","802433","524","N","SV","SNC","311","188","105","94","12-22-2016 01:26:00","12-22-2016 03:00:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   100% Palms:  R/O","","","","86651423409","12-21-2016 16:50:11","888792","506581","Y","12/21/2016 3:07:00 PM"
"11124939","808331","529","N","SEC","SNCU","50","79","111","160","12-22-2016 00:12:00","12-22-2016 02:52:00","TMRepairActionRepairConductor","General","Repair 4/0TPX SEC","N","N","N","86341176706","12-21-2016 23:17:13","872180","458564","Y","12/21/2016 3:13:00 PM"
"11124939","808331","529","N","SEC","SNCU","50","79","111","160","12-22-2016 00:12:00","12-22-2016 02:52:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86341176706","12-21-2016 18:21:46","872180","458564","Y","12/21/2016 3:13:00 PM"
"11124939","808331","529","N","SEC","SNCU","50","79","111","160","12-22-2016 00:12:00","12-22-2016 02:52:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86341176706","12-21-2016 18:21:46","872180","458564","Y","12/21/2016 3:13:00 PM"
"11124401","408334","533","Y","TX","TX","405","195","94","74","12-21-2016 15:16:00","12-21-2016 16:30:00","","","","","","","67258221803","","917391","1041069","Y","12/21/2016 3:16:00 PM"
"11124551","801834","536","N","LAT","LAT","66","40","81","23680","12-21-2016 15:46:00","12-21-2016 23:07:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","87263768109","12-21-2016 16:15:37","920588","569662","Y","12/21/2016 3:19:00 PM"
"11124551","801834","536","N","LAT","LAT","66","40","81","23680","12-21-2016 15:46:00","12-21-2016 23:07:00","TMRepairActionAccessable","General","See Comments","","","","87263768109","12-21-2016 16:15:37","920588","569662","Y","12/21/2016 3:19:00 PM"
"11124551","801834","536","N","LAT","LAT","66","40","81","23680","12-21-2016 15:46:00","12-21-2016 23:07:00","TMRepairActionSpliceConductor","General","Splice 2A C PRI","N","N","Y","87263768109","12-21-2016 16:15:37","920588","569662","Y","12/21/2016 3:19:00 PM"
"11124551","801834","536","N","LAT","LAT","66","40","81","23680","12-21-2016 15:46:00","12-21-2016 23:07:00","TMRepairActionReplacePole","General","Replace 1 40/3 pole","","","","87263768109","12-22-2016 00:49:41","920588","569662","Y","12/21/2016 3:19:00 PM"
"11124552","503863","539","Y","TX","TX","401","195","94","54","12-21-2016 15:21:00","12-21-2016 16:15:00","","","","","","","56018613409","","382706","842740","Y","12/21/2016 3:21:00 PM"
"11124420","702937","548","N","TX","TX","310","188","104","4230","12-21-2016 15:26:00","12-21-2016 23:16:00","TMRepairActionReplaceConductor","General","Replace 150 ft 2A NEU","N","N","N","87186781502","12-21-2016 16:25:58","914525","680811","Y","12/21/2016 3:29:00 PM"
"11124420","702937","548","N","TX","TX","310","188","104","4230","12-21-2016 15:26:00","12-21-2016 23:16:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   0% Palms:  R/O","","","","87186781502","12-21-2016 21:33:39","914525","680811","Y","12/21/2016 3:29:00 PM"
"11124669","702034","549","N","SV","SNC","310","188","105","162","12-21-2016 15:29:00","12-21-2016 18:11:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","87072337402","12-21-2016 16:36:32","908005","614044","Y","12/21/2016 3:31:00 PM"
"11124669","702034","549","N","SV","SNC","310","188","105","162","12-21-2016 15:29:00","12-21-2016 18:11:00","TMRepairActionReplaceConductor","General","Replace 75 ft 2TPX SVC","N","N","N","87072337402","12-21-2016 16:36:32","908005","614044","Y","12/21/2016 3:31:00 PM"
"11124839","308062","550","N","LAT","LAT","0","190","0","321","12-21-2016 15:37:00","12-21-2016 17:24:00","","","","","","","12602783207","","390734","2261554","Y","12/21/2016 3:37:00 PM"
"11124839","308062","550","N","LAT","LAT","0","190","0","321","12-21-2016 15:37:00","12-21-2016 17:24:00","","","","","","","12602783207","","390728","2261546","Y","12/21/2016 3:37:00 PM"
"11124804","801433","555","N","SV","SNC","23","188","102","19","12-22-2016 01:26:00","12-22-2016 01:45:00","TMRepairActionReplaceConductor","General","Replace 100 ft 1/0TPX SVC","N","N","N","87366251504","12-21-2016 20:24:19","923036","581388","Y","12/21/2016 3:43:00 PM"
"11124993","810265","559","N","LAT","LAT","263","189","111","2730","12-21-2016 15:40:00","12-21-2016 21:12:00","TMRepairActionSpliceConductor","General","Splice 1/0A A PRI","Y","N","N","86153309912","12-21-2016 21:39:32","862758","519870","Y","12/21/2016 3:47:00 PM"
"11124993","810265","559","N","LAT","LAT","263","189","111","2730","12-21-2016 15:40:00","12-21-2016 21:12:00","TMRepairActionSpliceConductor","General","Splice 1/0A A PRI","Y","N","N","86153309912","12-21-2016 21:16:43","862758","519870","Y","12/21/2016 3:47:00 PM"
"11124993","810265","559","N","LAT","LAT","263","189","111","2730","12-21-2016 15:40:00","12-21-2016 21:12:00","TMRepairActionAccessable","General","See Comments","","","","86153309912","12-21-2016 21:16:43","862758","519870","Y","12/21/2016 3:47:00 PM"
"11125066","407665","562","N","TX","SNC","0","197","103","99","12-22-2016 10:06:00","12-22-2016 11:45:00","TMRepairActionReplaceConductor","General","Replace 10 ft 1/0A NEU","N","N","N","65630515002","12-21-2016 18:53:59","838608","902658","Y","12/21/2016 3:49:00 PM"
"11124995","501431","564","Y","TX","TX","405","195","94","60","12-21-2016 15:49:00","12-21-2016 16:19:00","","","","","","","55660826000","","365410","1054149","Y","12/21/2016 3:49:00 PM"
"11125066","407665","562","N","TX","SNC","0","197","103","99","12-22-2016 10:06:00","12-22-2016 11:45:00","TMRepairActionSpliceConductor","General","Splice 1/0A NEU","N","N","N","65630515002","12-21-2016 18:53:59","838608","902658","Y","12/21/2016 3:49:00 PM"
"11125110","802833","565","N","SV","NLS","311","188","105","293","12-22-2016 01:25:00","12-22-2016 06:18:00","TMRepairActionReplaceConductor","General","Replace 100 ft 1/0TPX SVC","N","N","N","87363786709","12-22-2016 01:45:18","925932","569078","Y","12/21/2016 3:50:00 PM"
"11124499","200434","570","N","TX","TXU","192","188","86","2064","12-21-2016 15:15:00","12-21-2016 17:24:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","47742810101","12-21-2016 17:58:00","744693","1460814","Y","12/21/2016 3:57:00 PM"
"11124499","200434","570","N","TX","TXU","192","188","86","2064","12-21-2016 15:15:00","12-21-2016 17:24:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","47742810101","12-21-2016 17:50:19","744693","1460814","Y","12/21/2016 3:57:00 PM"
"11124402","102637","572","N","SV","SNCU","66","202","91","20","12-21-2016 17:39:00","12-21-2016 17:59:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","36155546707","12-21-2016 18:08:56","563914","2028532","Y","12/21/2016 3:58:00 PM"
"11124408","801835","573","N","SV","SNC","310","188","105","137","12-22-2016 01:59:00","12-22-2016 04:16:00","TMRepairActionSpliceConductor","General","Splice 2TPX SVC","N","N","N","87163471809","12-21-2016 20:25:50","914143","566298","Y","12/21/2016 4:00:00 PM"
"11124774","700231","589","N","TX","TX","0","7","0","288","12-21-2016 16:16:00","12-21-2016 17:04:00","","","","","","","87472355802","","928080","613380","Y","12/21/2016 4:16:00 PM"
"11125055","701939","595","N","SV","NLS","66","202","91","23","12-21-2016 21:37:00","12-21-2016 22:00:00","","","","","","","87785695504","","944213","678232","Y","12/21/2016 4:27:00 PM"
"11125056","104837","597","Y","TX","TXU","407","195","94","290","12-21-2016 16:33:00","12-21-2016 17:31:00","","","","","","","46097281301","","657609","1736013","Y","12/21/2016 4:30:00 PM"
"11124385","804236","599","N","TX","TX","0","25","0","375","12-21-2016 16:28:00","12-21-2016 18:33:00","","","","","","","86242791309","","870129","460987","Y","12/21/2016 4:32:00 PM"
"11124992","701531","606","Y","FDR","FDR","67","197","198","1484","12-21-2016 14:51:00","12-21-2016 14:52:00","","","","","","","87674806204","","940287","623629","Y","12/21/2016 4:40:00 PM"
"11124884","500761","614","N","TX","TX","0","7","94","402","12-21-2016 16:41:00","12-21-2016 17:48:00","","","","","","","52641422100","","212638","958456","Y","12/21/2016 4:54:00 PM"
"11124438","401231","617","Y","TX","TX","405","195","94","90","12-21-2016 16:58:00","12-21-2016 17:28:00","","","","","","","62060659800","","659485","1055223","Y","12/21/2016 4:58:00 PM"
"11124603","804932","627","N","TX","TX","23","188","93","416","12-21-2016 17:06:00","12-21-2016 17:58:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87568580102","12-21-2016 18:11:26","934660","591172","Y","12/21/2016 5:14:00 PM"
"11124603","804932","627","N","TX","TX","23","188","93","416","12-21-2016 17:06:00","12-21-2016 17:58:00","TMRepairActionReplaceSwitch","General","Replace 13 KV switch","","","","87568580102","12-21-2016 18:11:26","934660","591172","Y","12/21/2016 5:14:00 PM"
"11124908","102634","633","N","SV","SNC","66","188","91","20","12-21-2016 19:04:00","12-21-2016 19:24:00","","","","","","","35853225008","","547354","2017719","Y","12/21/2016 5:21:00 PM"
"11124907","306134","631","N","TX","TX","0","190","0","219","12-21-2016 17:17:00","12-21-2016 18:30:00","","","","","","","25279069806","","111019","2146070","Y","12/21/2016 5:21:00 PM"
"11124910","807732","635","N","SV","SNC","310","20","105","63","12-22-2016 04:12:00","12-22-2016 05:15:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   0% Palms:","","","","87360483608","12-21-2016 21:32:56","924748","552464","Y","12/21/2016 5:23:00 PM"
"11124910","807732","635","N","SV","SNC","310","20","105","63","12-22-2016 04:12:00","12-22-2016 05:15:00","TMRepairActionReplaceConductor","General","Replace 90 ft 4TPX SVC","N","N","N","87360483608","12-21-2016 21:32:56","924748","552464","Y","12/21/2016 5:23:00 PM"
"11124812","407461","641","N","TX","TX","0","188","93","405","12-21-2016 17:29:00","12-21-2016 19:44:00","","","","","","","65882754403","","849966","1162336","Y","12/21/2016 5:36:00 PM"
"11125095","501135","645","N","LAT","LAT","0","40","81","344","12-21-2016 20:08:00","12-21-2016 20:12:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","55917487104","12-21-2016 21:11:06","376997","839615","Y","12/21/2016 5:41:00 PM"
"11125095","501135","645","N","LAT","LAT","0","40","81","344","12-21-2016 20:08:00","12-21-2016 20:12:00","TMRepairActionReplacePole","General","Replace  40/3 pole","","","","55917487104","12-21-2016 19:21:10","376997","839615","Y","12/21/2016 5:41:00 PM"
"11125095","501135","645","N","LAT","LAT","0","40","81","344","12-21-2016 20:08:00","12-21-2016 20:12:00","TMRepairActionSplintPole","General","Splint Pole","","","","55917487104","12-21-2016 18:27:48","376997","839615","Y","12/21/2016 5:41:00 PM"
"11124941","407165","653","N","SV","SNCU","301","79","111","33","12-21-2016 20:21:00","12-21-2016 20:54:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","66457536303","12-21-2016 19:26:57","878979","1038298","Y","12/21/2016 6:03:00 PM"
"11124941","407165","653","N","SV","SNCU","301","79","111","33","12-21-2016 20:21:00","12-21-2016 20:54:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","66457536303","12-21-2016 19:26:57","878979","1038298","Y","12/21/2016 6:03:00 PM"
"11124941","407165","653","N","SV","SNCU","301","79","111","33","12-21-2016 20:21:00","12-21-2016 20:54:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","66457536303","12-21-2016 19:26:57","878979","1038298","Y","12/21/2016 6:03:00 PM"
"11124941","407165","653","N","SV","SNCU","301","79","111","33","12-21-2016 20:21:00","12-21-2016 20:54:00","TMRepairActionSpliceConductor","General","Splice 4/0A SVC","N","N","N","66457536303","12-21-2016 19:26:57","878979","1038298","Y","12/21/2016 6:03:00 PM"
"11124941","407165","653","N","SV","SNCU","301","79","111","33","12-21-2016 20:21:00","12-21-2016 20:54:00","TMRepairActionSetPowerTemp","General","Set Powertemp #","","","","66457536303","12-21-2016 19:26:57","878979","1038298","Y","12/21/2016 6:03:00 PM"
"11125053","402134","658","N","LAT","LAT","0","188","88","636","12-21-2016 18:29:00","12-21-2016 19:22:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","68125592607","12-21-2016 19:32:15","964194","876574","Y","12/21/2016 6:21:00 PM"
"11124418","405263","668","N","SV","SNCU","66","189","91","129","12-21-2016 19:35:00","12-21-2016 21:44:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","66919395201","12-21-2016 20:03:58","903200","847814","Y","12/21/2016 6:38:00 PM"
"11124418","405263","668","N","SV","SNCU","66","189","91","129","12-21-2016 19:35:00","12-21-2016 21:44:00","TMRepairActionReplaceJumper","General","Replace Jumper 4/0A SVC","N","N","N","66919395201","12-21-2016 20:02:40","903200","847814","Y","12/21/2016 6:38:00 PM"
"11124418","405263","668","N","SV","SNCU","66","189","91","129","12-21-2016 19:35:00","12-21-2016 21:44:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","66919395201","12-21-2016 20:03:58","903200","847814","Y","12/21/2016 6:38:00 PM"
"11124418","405263","668","N","SV","SNCU","66","189","91","129","12-21-2016 19:35:00","12-21-2016 21:44:00","TMRepairActionSetPowerTemp","General","Set Powertemp #00","","","","66919395201","12-21-2016 20:03:58","903200","847814","Y","12/21/2016 6:38:00 PM"
"11124418","405263","668","N","SV","SNCU","66","189","91","129","12-21-2016 19:35:00","12-21-2016 21:44:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","66919395201","12-21-2016 20:03:58","903200","847814","Y","12/21/2016 6:38:00 PM"
"11124418","405263","668","N","SV","SNCU","66","189","91","129","12-21-2016 19:35:00","12-21-2016 21:44:00","TMRepairActionReplaceConductor","General","Replace 125 ft 4/0A SVC","N","N","N","66919395201","12-21-2016 20:02:40","903200","847814","Y","12/21/2016 6:38:00 PM"
"11124906","402134","677","N","TX","TX","0","25","0","248","12-21-2016 18:50:00","12-21-2016 19:52:00","","","","","","","68125971209","","966233","875937","Y","12/21/2016 6:58:00 PM"
"11124942","100135","680","Y","TX","TX","401","195","94","74","12-21-2016 19:05:00","12-21-2016 19:42:00","","","","","","","37803896001","","650628","1768511","Y","12/21/2016 7:02:00 PM"
"11125020","403933","683","N","SEC","TX","66","20","91","5700","12-21-2016 23:37:00","12-22-2016 04:37:00","TMRepairActionAccessable","General","See Comments","","","","68128713103","12-21-2016 21:05:49","964758","891747","Y","12/21/2016 7:11:00 PM"
"11125020","403933","683","N","SEC","TX","66","20","91","5700","12-21-2016 23:37:00","12-22-2016 04:37:00","TMRepairActionTrimTree","General","Trim/Remove Tree 3   0% Palms:","","","","68128713103","12-21-2016 21:05:49","964758","891747","Y","12/21/2016 7:11:00 PM"
"11124519","701034","686","N","TX","TX","0","11","0","354","12-21-2016 19:15:00","12-21-2016 20:14:00","TMRepairActionRefuseTransformer","General","Refuse over C ph TX","","","","87990565504","12-21-2016 20:43:57","953145","703335","Y","12/21/2016 7:15:00 PM"
"11124377","500335","690","Y","TX","TXU","405","195","94","1000","12-21-2016 19:29:00","12-22-2016 03:49:00","","","","","","","52151210406","","186903","1007887","Y","12/21/2016 7:23:00 PM"
"11124369","500335","691","Y","TX","TX","405","195","94","3090","12-21-2016 19:25:00","12-22-2016 04:00:00","","","","","","","52151160603","","186610","1008000","Y","12/21/2016 7:25:00 PM"
"11124777","402532","692","N","TX","TX","66","188","91","420","12-22-2016 09:03:00","12-22-2016 09:45:00","TMRepairActionAccessable","General","See Comments","","","","67821997807","12-21-2016 20:30:10","951208","859080","Y","12/21/2016 7:27:00 PM"
"11124777","402532","692","N","TX","TX","66","188","91","420","12-22-2016 09:03:00","12-22-2016 09:45:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","67821997807","12-21-2016 20:30:10","951208","859080","Y","12/21/2016 7:27:00 PM"
"11124449","703542","694","N","SV","NLS","310","20","105","47","12-22-2016 05:13:00","12-22-2016 06:00:00","TMRepairActionReplaceConductor","General","Replace 70 ft 2TPX SVC","N","N","N","87893232206","12-21-2016 21:21:22","946260","716432","Y","12/21/2016 7:30:00 PM"
"11124449","703542","694","N","SV","NLS","310","20","105","47","12-22-2016 05:13:00","12-22-2016 06:00:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   50% Palms:  R/O","","","","87893232206","12-21-2016 21:21:22","946260","716432","Y","12/21/2016 7:30:00 PM"
"11124449","703542","694","N","SV","NLS","310","20","105","47","12-22-2016 05:13:00","12-22-2016 06:00:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","87893232206","12-21-2016 21:21:22","946260","716432","Y","12/21/2016 7:30:00 PM"
"11125102","505162","698","N","LAT","LATU","0","189","94","1581","12-21-2016 19:40:00","12-21-2016 23:31:00","TMRepairActionEnvironmentalFollowUp","General","Environmental FollowUp","","","","52364206603","12-21-2016 21:20:25","197545","1075810","Y","12/21/2016 7:48:00 PM"
