"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11097798","504133","150","N","TX","TX","0","7","0","994","11-29-2016 08:06:00","11-29-2016 09:17:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","51765821803","11-29-2016 09:22:18","170528","1078551","Y","11/29/2016 8:07:00 AM"
"11097900","201834","153","N","LAT","LAT","0","190","0","1608","11-29-2016 07:59:00","11-29-2016 10:13:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","48439859301","11-29-2016 10:21:54","779590","1451206","Y","11/29/2016 8:08:00 AM"
"11097889","202235","154","N","TX","TX","0","7","0","275","11-29-2016 08:00:00","11-29-2016 08:55:00","","","","","","","46765611205","","693964","1574661","Y","11/29/2016 8:08:00 AM"
"11097982","704562","157","N","LAT","LATU","0","7","0","9996","11-29-2016 08:12:00","11-29-2016 09:36:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86987179201","11-29-2016 09:45:00","901524","689674","Y","11/29/2016 8:16:00 AM"
"11097901","500232","163","Y","TX","TX","401","195","81","177","11-29-2016 08:21:00","11-29-2016 11:18:00","","","","","","","51381256306","","148332","1161165","Y","11/29/2016 8:21:00 AM"
"11097956","807735","164","N","TX","TX","66","7","93","1183","11-29-2016 08:20:00","11-29-2016 11:09:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87359069208","11-29-2016 11:20:14","922349","550154","Y","11/29/2016 8:22:00 AM"
"11097908","502561","166","N","SV","SNCU","301","189","111","296","11-29-2016 08:21:00","11-29-2016 13:17:00","TMRepairActionSetPowerTemp","General","Set Powertemp #","","","","50881156500","11-29-2016 10:59:29","122881","1161546","Y","11/29/2016 8:23:00 AM"
"11097908","502561","166","N","SV","SNCU","301","189","111","296","11-29-2016 08:21:00","11-29-2016 13:17:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","50881156500","11-29-2016 10:59:29","122881","1161546","Y","11/29/2016 8:23:00 AM"
"11097908","502561","166","N","SV","SNCU","301","189","111","296","11-29-2016 08:21:00","11-29-2016 13:17:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","50881156500","11-29-2016 10:59:29","122881","1161546","Y","11/29/2016 8:23:00 AM"
"11097908","502561","166","N","SV","SNCU","301","189","111","296","11-29-2016 08:21:00","11-29-2016 13:17:00","TMRepairActionReplaceConductor","General","Replace 250 ft 1/0A SVC","N","N","N","50881156500","11-29-2016 10:59:29","122881","1161546","Y","11/29/2016 8:23:00 AM"
"11097908","502561","166","N","SV","SNCU","301","189","111","296","11-29-2016 08:21:00","11-29-2016 13:17:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","50881156500","11-29-2016 10:59:29","122881","1161546","Y","11/29/2016 8:23:00 AM"
"11097908","502561","166","N","SV","SNCU","301","189","111","296","11-29-2016 08:21:00","11-29-2016 13:17:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","50881156500","11-29-2016 10:59:29","122881","1161546","Y","11/29/2016 8:23:00 AM"
"11097976","508863","171","N","TX","SNC","0","190","0","122","11-29-2016 08:25:00","11-29-2016 09:26:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","53746874004","11-29-2016 11:41:18","269851","984169","Y","11/29/2016 8:25:00 AM"
"11098004","701037","175","N","SV","SNC","66","190","105","64","11-29-2016 11:51:00","11-29-2016 12:55:00","TMRepairActionRepairConductor","General","Repair 1/0TPX SVC","N","N","N","87890291309","11-29-2016 11:06:14","946864","701137","Y","11/29/2016 8:26:00 AM"
"11098004","701037","175","N","SV","SNC","66","190","105","64","11-29-2016 11:51:00","11-29-2016 12:55:00","TMRepairActionAccessable","General","See Comments","","","","87890291309","11-29-2016 11:06:14","946864","701137","Y","11/29/2016 8:26:00 AM"
"11098005","504132","173","Y","TX","TX","67","195","81","624","11-29-2016 08:25:00","11-29-2016 11:01:00","","","","","","","51766541600","","169160","1083543","Y","11/29/2016 8:26:00 AM"
"11097470","406767","176","N","TX","TX","66","7","0","748","11-29-2016 08:03:00","11-29-2016 11:10:00","","","","","","","66530424804","","883484","902514","Y","11/29/2016 8:27:00 AM"
"11098000","404835","177","N","TX","SNC","66","197","0","154","11-29-2016 08:25:00","11-29-2016 10:59:00","","","","","","","67904876205","","955597","773305","Y","11/29/2016 8:28:00 AM"
"11097999","808270","182","N","LAT","LATU","260","189","111","19409","11-29-2016 08:31:00","11-29-2016 14:59:00","TMRepairActionSpliceConductor","General","Splice 1/0A B PRI","N","Y","N","85951191394S","11-29-2016 12:23:03","852557","505197","Y","11/29/2016 8:33:00 AM"
"11097999","808270","182","N","LAT","LATU","260","189","111","19409","11-29-2016 08:31:00","11-29-2016 14:59:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","85951191394S","11-29-2016 12:27:47","852557","505197","Y","11/29/2016 8:33:00 AM"
"11097999","808270","182","N","LAT","LATU","260","189","111","19409","11-29-2016 08:31:00","11-29-2016 14:59:00","TMRepairActionAccessable","General","See Comments","","","","85951191394S","11-29-2016 12:27:47","852557","505197","Y","11/29/2016 8:33:00 AM"
"11097978","806531","183","N","TX","TX","0","20","0","1860","11-29-2016 08:32:00","11-29-2016 18:52:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","86445894300","11-29-2016 11:01:15","880727","477428","Y","11/29/2016 8:34:00 AM"
"11097978","806531","183","N","TX","TX","0","20","0","1860","11-29-2016 08:32:00","11-29-2016 18:52:00","TMRepairActionTrimTree","General","Trim/Remove Tree 12   0% Palms:  R/O","","","","86445894300","11-29-2016 11:01:15","880727","477428","Y","11/29/2016 8:34:00 AM"
"11097978","806531","183","N","TX","TX","0","20","0","1860","11-29-2016 08:32:00","11-29-2016 18:52:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","86445894300","11-29-2016 11:02:44","880727","477428","Y","11/29/2016 8:34:00 AM"
"11098060","504666","193","Y","TX","TX","401","195","94","1350","11-29-2016 08:41:00","11-29-2016 10:11:00","","","","","","","51580710204","","160479","1153077","Y","11/29/2016 8:39:00 AM"
"11098093","800331","199","Y","TX","TX","401","195","102","3278","11-29-2016 08:42:00","11-29-2016 13:40:00","","","","","","","87158681108","","915669","540822","Y","11/29/2016 8:42:00 AM"
"11097944","201032","198","Y","TX","TX","401","195","0","460","11-29-2016 08:42:00","11-29-2016 12:32:00","","","","","","","48327228108","","771997","1390077","Y","11/29/2016 8:42:00 AM"
"11097768","700231","203","N","SV","NLS","310","188","105","73","11-29-2016 11:17:00","11-29-2016 12:30:00","TMRepairActionAccessable","General","See Comments","","","","87572105103","11-29-2016 09:50:05","931791","613086","Y","11/29/2016 8:45:00 AM"
"11097768","700231","203","N","SV","NLS","310","188","105","73","11-29-2016 11:17:00","11-29-2016 12:30:00","TMRepairActionRepairConductor","General","Repair 2TPX SVC","N","N","N","87572105103","11-29-2016 09:50:05","931791","613086","Y","11/29/2016 8:45:00 AM"
"11097915","700335","208","Y","TX","TX","401","195","91","532","11-29-2016 09:46:00","11-29-2016 11:59:00","","","","","","","87579871006","","935215","645979","Y","11/29/2016 8:47:00 AM"
"11098056","501137","212","N","TX","LAT","0","7","0","1656","11-29-2016 08:49:00","11-29-2016 11:53:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55817452001","11-29-2016 11:59:37","371812","837075","Y","11/29/2016 8:51:00 AM"
"11098073","803539","213","N","TX","NLS","66","193","102","35","11-29-2016 11:37:00","11-29-2016 12:12:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87057982807","11-29-2016 12:16:16","911872","536596","Y","11/29/2016 8:53:00 AM"
"11098073","803539","213","N","TX","NLS","66","193","102","35","11-29-2016 11:37:00","11-29-2016 12:12:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87057982807","11-29-2016 12:16:15","911872","536596","Y","11/29/2016 8:53:00 AM"
"11098073","803539","213","N","TX","NLS","66","193","102","35","11-29-2016 11:37:00","11-29-2016 12:12:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","87057982807","11-29-2016 12:16:16","911872","536596","Y","11/29/2016 8:53:00 AM"
"11098073","803539","213","N","TX","NLS","66","193","102","35","11-29-2016 11:37:00","11-29-2016 12:12:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   0% Palms:","","","","87057982807","11-29-2016 12:16:16","911872","536596","Y","11/29/2016 8:53:00 AM"
"11098050","808269","216","Y","TX","TXU","66","193","94","918","11-29-2016 08:55:00","11-29-2016 09:12:00","","","","","","","85748954203","","845969","492388","Y","11/29/2016 8:55:00 AM"
"11098074","500433","219","Y","TX","TX","401","195","94","126","11-29-2016 08:58:00","11-29-2016 11:04:00","","","","","","","51666808209","","165429","1086875","Y","11/29/2016 8:58:00 AM"
"11098072","208167","218","N","LAT","LAT","0","20","0","1768","11-29-2016 08:51:00","11-29-2016 11:07:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","47817506605S","11-29-2016 11:13:06","748676","1338915","Y","11/29/2016 8:58:00 AM"
"11098044","701231","225","Y","TX","TX","401","195","91","354","11-29-2016 09:03:00","11-29-2016 14:57:00","","","","","","","87276108609","","916822","634612","Y","11/29/2016 9:03:00 AM"
"11098066","203539","233","N","TX","SNCU","0","7","0","359","11-29-2016 09:05:00","11-29-2016 15:04:00","TMRepairActionReplaceConductor","General","Replace 45 ft 1/0A A,B,C PRI","Y","Y","Y","48222338501","11-29-2016 09:43:00","767779","1365141","Y","11/29/2016 9:06:00 AM"
"11098066","203539","233","N","TX","SNCU","0","7","0","359","11-29-2016 09:05:00","11-29-2016 15:04:00","TMRepairActionReplaceJumper","General","Replace Jumper 1/0A A,B,C PRI","Y","Y","Y","48222338501","11-29-2016 09:43:00","767779","1365141","Y","11/29/2016 9:06:00 AM"
"11098048","700335","232","Y","TX","TX","401","195","102","1755","11-29-2016 09:06:00","11-29-2016 12:21:00","","","","","","","87579962109","","935743","646498","Y","11/29/2016 9:06:00 AM"
"11098066","203539","233","N","TX","SNCU","0","7","0","359","11-29-2016 09:05:00","11-29-2016 15:04:00","TMRepairActionSpliceConductor","General","Splice 1/0A A,B,C PRI","Y","Y","Y","48222338501","11-29-2016 09:43:00","767779","1365141","Y","11/29/2016 9:06:00 AM"
"11098055","500635","236","Y","TX","TXU","66","193","94","72","11-29-2016 09:08:00","11-29-2016 09:16:00","","","","","","","51176247004","","138074","1136534","Y","11/29/2016 9:08:00 AM"
"11098135","801133","242","Y","LAT","LATU","0","193","94","474","11-29-2016 09:14:00","11-29-2016 13:11:00","","","","","","","86758866509","","895901","543340","Y","11/29/2016 9:14:00 AM"
"11097755","203432","244","Y","TX","TXU","407","195","94","840","11-29-2016 09:15:00","11-29-2016 10:39:00","","","","","","","49107477308","","814210","1289814","Y","11/29/2016 9:15:00 AM"
"11098181","107162","248","Y","TX","TX","405","195","94","133","11-29-2016 09:19:00","11-29-2016 11:32:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","37501015100","11-29-2016 12:16:40","631282","1758057","Y","11/29/2016 9:18:00 AM"
"11098184","806237","251","Y","TX","TXU","401","195","102","695","11-29-2016 09:21:00","11-29-2016 11:40:00","","","","","","","87759089406","","942966","551192","Y","11/29/2016 9:21:00 AM"
"11098153","500635","252","Y","TX","TXU","66","193","94","160","11-29-2016 09:28:00","11-29-2016 09:38:00","","","","","","","51176206600","","137861","1136380","Y","11/29/2016 9:21:00 AM"
"11098143","507662","256","Y","LAT","LATU","401","195","0","20","11-29-2016 09:27:00","11-29-2016 09:28:00","","","","","","","55710324904","","365977","803574","Y","11/29/2016 9:24:00 AM"
"11098180","208763","259","Y","TX","TXU","407","195","94","936","11-29-2016 09:34:00","11-29-2016 11:31:00","","","","","","","49008667501","","810154","1294874","Y","11/29/2016 9:27:00 AM"
"11098144","704938","263","Y","TX","TXU","401","195","0","576","11-29-2016 09:30:00","11-29-2016 10:34:00","","","","","","","87792573907","","943001","712317","Y","11/29/2016 9:30:00 AM"
"11097626","100832","268","Y","LAT","LAT","401","195","102","143","11-29-2016 09:36:00","11-29-2016 09:47:00","","","","","","","46299224807","","667313","1747908","Y","11/29/2016 9:36:00 AM"
"11098118","500335","271","Y","TX","TX","405","195","94","125","11-29-2016 09:50:00","11-29-2016 11:55:00","","","","","","","52050654205","","184045","1004767","Y","11/29/2016 9:37:00 AM"
"11097647","104834","270","Y","TX","TX","401","195","102","204","11-29-2016 09:37:00","11-29-2016 13:01:00","","","","","","","46197238209","","662361","1739522","Y","11/29/2016 9:37:00 AM"
"11098037","801832","275","N","SV","SNC","66","188","105","19","11-29-2016 12:58:00","11-29-2016 13:17:00","TMRepairActionSpliceConductor","General","Splice 1/0TPX SVC","N","N","N","87362541605","11-29-2016 11:53:51","924654","561686","Y","11/29/2016 9:39:00 AM"
"11098037","801832","275","N","SV","SNC","66","188","105","19","11-29-2016 12:58:00","11-29-2016 13:17:00","TMRepairActionAccessable","General","See Comments","","","","87362541605","11-29-2016 11:53:51","924654","561686","Y","11/29/2016 9:39:00 AM"
"11098119","507362","277","Y","TX","TXU","401","195","94","42","11-29-2016 09:38:00","11-29-2016 10:20:00","","","","","","","77190178606","","434512","704892","Y","11/29/2016 9:40:00 AM"
"11098036","809837","281","N","TX","SNCU","0","190","0","309","11-29-2016 09:38:00","11-29-2016 14:47:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","87667061801","11-29-2016 14:58:20","937131","587083","Y","11/29/2016 9:43:00 AM"
"11098036","809837","281","N","TX","SNCU","0","190","0","309","11-29-2016 09:38:00","11-29-2016 14:47:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","87667061801","11-29-2016 14:58:20","937131","587083","Y","11/29/2016 9:43:00 AM"
"11098036","809837","281","N","TX","SNCU","0","190","0","309","11-29-2016 09:38:00","11-29-2016 14:47:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87667061801","11-29-2016 19:56:32","937131","587083","Y","11/29/2016 9:43:00 AM"
"11098176","402838","284","Y","TX","TX","401","195","81","1008","11-29-2016 09:44:00","11-29-2016 15:20:00","","","","","","","68112840101","","965525","810140","Y","11/29/2016 9:44:00 AM"
"11098020","507961","289","Y","TX","TX","405","195","94","66","11-29-2016 09:46:00","11-29-2016 10:52:00","","","","","","","53239876403","","244470","950293","Y","11/29/2016 9:46:00 AM"
"11097872","507662","293","Y","LAT","LATU","403","195","0","93","11-29-2016 09:49:00","11-29-2016 09:52:00","","","","","","","55710324106","","365969","803244","Y","11/29/2016 9:48:00 AM"
"11097947","405533","295","Y","TX","TX","192","197","0","230","11-29-2016 09:52:00","11-29-2016 10:38:00","","","","","","","66168749201","","864886","1094616","Y","11/29/2016 9:48:00 AM"
"11097415","401036","292","Y","TX","TX","401","195","0","385","11-29-2016 09:48:00","11-29-2016 11:05:00","","","","","","","67617880503","","940683","835576","Y","11/29/2016 9:48:00 AM"
"11098017","507364","298","Y","TX","TX","401","195","94","648","11-29-2016 09:50:00","11-29-2016 12:32:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","77890151403","12-01-2016 06:43:34","469055","701109","Y","11/29/2016 9:50:00 AM"
"11098162","408265","299","Y","TX","TXU","407","195","94","315","11-29-2016 10:16:00","11-29-2016 11:01:00","","","","","","","67353253403","","922468","1016911","Y","11/29/2016 9:50:00 AM"
"11098120","505766","301","Y","LAT","LATU","401","195","94","1560","11-29-2016 09:54:00","11-29-2016 13:09:00","","","","","","","52352904602","","200519","1014680","Y","11/29/2016 9:52:00 AM"
"11098117","806937","302","Y","LAT","LAT","401","195","93","4429","11-29-2016 10:11:00","11-29-2016 11:54:00","","","","","","","86452920507","","881153","510161","Y","11/29/2016 9:53:00 AM"
"11098179","503569","304","N","LAT","LAT","0","20","0","2600","11-29-2016 09:45:00","11-29-2016 11:55:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","76578028301","11-29-2016 17:33:58","403406","644742","Y","11/29/2016 9:54:00 AM"
"11098115","804538","307","Y","TX","TXU","0","193","115","14527","11-29-2016 09:55:00","11-29-2016 13:14:00","","","","","","","86462444503","","878819","562539","Y","11/29/2016 9:55:00 AM"
"11098170","500134","306","Y","TX","TX","401","195","81","40","11-29-2016 10:02:00","11-29-2016 10:42:00","","","","","","","51469659909","","154841","1102752","Y","11/29/2016 9:55:00 AM"
"11098156","500134","310","Y","TX","TX","401","195","81","90","11-29-2016 10:00:00","11-29-2016 10:45:00","","","","","","","51469719901","","155174","1102743","Y","11/29/2016 9:58:00 AM"
"11098131","400664","314","Y","TX","TXU","403","195","0","518","11-29-2016 10:31:00","11-29-2016 11:45:00","","","","","","","65899306603","","848396","1248434","Y","11/29/2016 9:59:00 AM"
"11098018","504136","313","Y","TX","TX","67","195","81","856","11-29-2016 09:59:00","11-29-2016 13:33:00","","","","","","","51766002202","","166483","1083827","Y","11/29/2016 9:59:00 AM"
"11098023","507662","319","Y","LAT","LATU","405","195","0","96","11-29-2016 10:06:00","11-29-2016 10:09:00","","","","","","","55710323509","","365964","802920","Y","11/29/2016 10:03:00 AM"
"11098146","408263","320","Y","TX","TXU","407","195","94","288","11-29-2016 10:18:00","11-29-2016 11:06:00","","","","","","","67352283708","","922715","1012102","Y","11/29/2016 10:04:00 AM"
"11098192","500232","323","Y","TX","TX","403","195","94","32","11-29-2016 10:08:00","11-29-2016 10:24:00","","","","","","","51382450807","","149287","1163409","Y","11/29/2016 10:06:00 AM"
"11098124","811361","326","Y","TX","TX","401","195","94","122","11-29-2016 10:08:00","11-29-2016 12:10:00","","","","","","","85234303603","","817758","422007","Y","11/29/2016 10:08:00 AM"
"11098133","407235","325","N","TX","TX","66","18","0","702","11-29-2016 10:00:00","11-29-2016 11:57:00","","","","","","","67621637201","","939456","858883","Y","11/29/2016 10:08:00 AM"
"11098186","503132","328","Y","TX","TXU","401","195","94","42","11-29-2016 10:26:00","11-29-2016 10:40:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","76284685900","12-01-2016 07:07:12","391909","673720","Y","11/29/2016 10:10:00 AM"
"11098123","100935","330","Y","TX","TX","401","195","81","220","11-29-2016 10:11:00","11-29-2016 12:01:00","","","","","","","37904782007","","655105","1771480","Y","11/29/2016 10:11:00 AM"
"11098148","403436","331","Y","TX","TX","403","195","0","1080","11-29-2016 10:12:00","11-29-2016 12:12:00","","","","","","","66462386900","","878161","1063606","Y","11/29/2016 10:12:00 AM"
"11097653","303162","334","Y","TX","TX","401","195","0","81","11-29-2016 10:13:00","11-29-2016 11:34:00","","","","","","","29164386003","","305419","2062982","Y","11/29/2016 10:13:00 AM"
"11098187","810366","332","Y","FDR","FDR","67","190","198","4785","11-29-2016 10:11:00","11-29-2016 10:22:00","TMRepairActionAccessable","General","See Comments","","","","85651006169","11-29-2016 12:21:31","836173","507626","Y","11/29/2016 10:13:00 AM"
"11098189","804131","333","Y","TX","TX","66","193","94","332","11-29-2016 10:13:00","11-29-2016 11:36:00","","","","","","","86865505204","","899076","578060","Y","11/29/2016 10:13:00 AM"
"11098140","205631","335","N","TX","TX","0","7","0","136","11-29-2016 10:05:00","11-29-2016 11:13:00","TMRepairActionTrimTree","General","Trim/Remove Tree 99   50% Palms:  R/O","","","","47928382005","11-29-2016 11:42:11","752700","1391844","Y","11/29/2016 10:14:00 AM"
"11098140","205631","335","N","TX","TX","0","7","0","136","11-29-2016 10:05:00","11-29-2016 11:13:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","47928382005","11-29-2016 11:42:11","752700","1391844","Y","11/29/2016 10:14:00 AM"
"11098172","804531","340","Y","TX","TX","66","193","94","125","11-29-2016 10:18:00","11-29-2016 10:43:00","","","","","","","86562206503","","882636","563523","Y","11/29/2016 10:18:00 AM"
"11097505","402938","342","N","TX","TX","310","25","94","228","11-29-2016 10:11:00","11-29-2016 11:08:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","65986032907","11-29-2016 11:19:03","851362","1181539","Y","11/29/2016 10:19:00 AM"
"11097541","706064","344","Y","TX","TXU","401","195","91","156","11-29-2016 10:20:00","11-29-2016 10:33:00","","","","","","","86681477701","","888370","658954","Y","11/29/2016 10:20:00 AM"
"11098171","703638","346","Y","TX","TXU","401","195","0","2432","11-29-2016 10:21:00","11-29-2016 12:53:00","","","","","","","87285441200","","917868","675806","Y","11/29/2016 10:21:00 AM"
"11098107","507662","347","Y","LAT","LATU","401","195","0","72","11-29-2016 10:24:00","11-29-2016 10:26:00","","","","","","","55710322707","","365950","802534","Y","11/29/2016 10:22:00 AM"
"11097946","808431","349","N","LAT","LATU","66","189","110","8120","11-29-2016 10:21:00","11-29-2016 12:46:00","TMRepairActionSpliceConductor","General","Splice 1/0A A PRI","Y","N","N","86768930102W","11-29-2016 13:03:55","896013","590252","Y","11/29/2016 10:23:00 AM"
"11097946","808431","349","N","LAT","LATU","66","189","110","8120","11-29-2016 10:21:00","11-29-2016 12:46:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86768930102W","11-29-2016 13:03:55","896013","590252","Y","11/29/2016 10:23:00 AM"
"11097946","808431","349","N","LAT","LATU","66","189","110","8120","11-29-2016 10:21:00","11-29-2016 12:46:00","TMRepairActionAccessable","General","See Comments","","","","86768930102W","11-29-2016 13:03:55","896013","590252","Y","11/29/2016 10:23:00 AM"
"11097946","808431","349","N","LAT","LATU","66","189","110","8120","11-29-2016 10:21:00","11-29-2016 12:46:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","86768930102W","11-29-2016 13:03:55","896013","590252","Y","11/29/2016 10:23:00 AM"
"11098108","204636","351","N","TX","TX","0","20","0","655","11-29-2016 10:15:00","11-29-2016 12:26:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","44171472200","11-29-2016 13:03:59","564054","1605702","Y","11/29/2016 10:24:00 AM"
"11098165","409434","350","Y","TX","TX","401","195","0","42","11-29-2016 10:24:00","11-29-2016 10:30:00","","","","","","","68027832402","","960459","886334","Y","11/29/2016 10:24:00 AM"
"11098108","204636","351","N","TX","TX","0","20","0","655","11-29-2016 10:15:00","11-29-2016 12:26:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","44171472200","11-29-2016 11:18:11","564054","1605702","Y","11/29/2016 10:24:00 AM"
"11098164","300961","357","Y","TX","TX","401","195","0","116","11-29-2016 10:28:00","11-29-2016 11:26:00","","","","","","","29083276201","","302399","2158384","Y","11/29/2016 10:28:00 AM"
"11098109","410231","359","Y","TX","TX","401","195","0","560","11-29-2016 10:28:00","11-29-2016 11:38:00","","","","","","","67820491608","","948717","850977","Y","11/29/2016 10:28:00 AM"
"11098200","701037","358","N","SV","SNC","23","188","91","13","11-29-2016 12:45:00","11-29-2016 12:58:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","87890514308","11-29-2016 13:22:28","947939","702579","Y","11/29/2016 10:28:00 AM"
"11097906","401632","361","N","TX","TX","0","20","0","264","11-29-2016 10:24:00","11-29-2016 11:30:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","63062841807","11-29-2016 11:57:20","710703","1061037","Y","11/29/2016 10:30:00 AM"
"11097906","401632","361","N","TX","TX","0","20","0","264","11-29-2016 10:24:00","11-29-2016 11:30:00","TMRepairActionTrimTree","General","Trim/Remove Tree 3   33% Palms:  R/O","","","","63062841807","11-29-2016 11:57:20","710703","1061037","Y","11/29/2016 10:30:00 AM"
"11097906","401632","361","N","TX","TX","0","20","0","264","11-29-2016 10:24:00","11-29-2016 11:30:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","63062841807","11-29-2016 11:57:20","710703","1061037","Y","11/29/2016 10:30:00 AM"
"11097506","405762","364","Y","TX","TX","405","195","0","658","11-29-2016 10:31:00","11-29-2016 16:00:00","","","","","","","49401767406","","830690","1259232","Y","11/29/2016 10:31:00 AM"
"11098277","806031","365","Y","TX","TX","401","195","91","358","11-29-2016 10:31:00","11-29-2016 13:30:00","","","","","","","87066208400","","907496","584608","Y","11/29/2016 10:31:00 AM"
"11098126","402134","362","Y","TX","TX","401","195","0","1540","11-29-2016 10:31:00","11-29-2016 12:51:00","","","","","","","68125613809","","964279","877177","Y","11/29/2016 10:31:00 AM"
"11097980","202232","366","N","TX","TX","0","197","0","2860","11-29-2016 10:21:00","11-29-2016 15:07:00","TMRepairActionAccessable","General","See Comments","","","","46966787401","11-29-2016 11:35:44","704944","1582763","Y","11/29/2016 10:32:00 AM"
"11097980","202232","366","N","TX","TX","0","197","0","2860","11-29-2016 10:21:00","11-29-2016 15:07:00","TMRepairActionSpliceConductor","General","Splice 1/0A SEC","N","N","N","46966787401","11-29-2016 11:35:44","704944","1582763","Y","11/29/2016 10:32:00 AM"
"11097980","202232","366","N","TX","TX","0","197","0","2860","11-29-2016 10:21:00","11-29-2016 15:07:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","46966787401","11-29-2016 11:34:06","704944","1582763","Y","11/29/2016 10:32:00 AM"
"11097980","202232","366","N","TX","TX","0","197","0","2860","11-29-2016 10:21:00","11-29-2016 15:07:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   0% Palms:  R/O","","","","46966787401","11-29-2016 11:34:06","704944","1582763","Y","11/29/2016 10:32:00 AM"
"11098266","502062","368","N","LAT","LAT","0","20","0","17958","11-29-2016 10:31:00","11-29-2016 12:34:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","54243887403N","11-29-2016 13:02:15","294888","970449","Y","11/29/2016 10:33:00 AM"
"11098266","502062","368","N","LAT","LAT","0","20","0","17958","11-29-2016 10:31:00","11-29-2016 12:34:00","TMRepairActionTrimTree","General","Trim/Remove Tree 99   33% Palms:  R/O","","","","54243887403N","11-29-2016 12:42:30","294888","970449","Y","11/29/2016 10:33:00 AM"
"11098232","507662","371","Y","LAT","LATU","403","195","0","210","11-29-2016 10:36:00","11-29-2016 10:42:00","","","","","","","55710322201","","365953","802214","Y","11/29/2016 10:36:00 AM"
"11098147","502532","373","Y","TX","TX","405","195","94","152","11-29-2016 10:44:00","11-29-2016 12:00:00","","","","","","","50979618109","","130073","1152260","Y","11/29/2016 10:37:00 AM"
"11097918","405262","375","N","SV","SNCU","66","190","0","38","11-29-2016 13:52:00","11-29-2016 14:30:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","67023865309","11-30-2016 10:35:48","910575","867895","Y","11/29/2016 10:39:00 AM"
"11097918","405262","375","N","SV","SNCU","66","190","0","38","11-29-2016 13:52:00","11-29-2016 14:30:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","67023865309","11-29-2016 12:40:06","910575","867895","Y","11/29/2016 10:39:00 AM"
"11097918","405262","375","N","SV","SNCU","66","190","0","38","11-29-2016 13:52:00","11-29-2016 14:30:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","67023865309","11-29-2016 12:40:06","910575","867895","Y","11/29/2016 10:39:00 AM"
