FEEDER,FEEDER,INSTALL_DATE,SUBSTATION,COUNTY,KV,AREA,TYPE,CUSTOMERS,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,AFS,CAPBANK,3PH_OCR,1PH_OCR,FDR_OH,FDR_UG,LAT_OH,LAT_UG,POLE_COUNT,REGION,RELAY,AFS_SCHEME,HARDENING,FI,HAS_AFS,HAS_AFS_OCR,IS_DADE,HAS_INDUSTRIAL,LENGTH,PCT_UG,OH_FDR,UG_FDR,HYBRID,CEMM35_FEEDER,4N+_FEEDER
102032,102032,1969-03-16 00:00:00+00:00,BULOW,Volusia,13.2,CF,Hybrid,1592,1545,43,4,0,6,2,2,7.2,0.5,9.5,4.7,530.726,NORTH,SEL751,None,2014-03-20 00:00:00+00:00,,0,1,0,1,7.7,0,1,0,0,False,False
102033,102033,1972-06-20 00:00:00+00:00,BULOW,Volusia,13.2,CF,Hybrid,2494,2409,83,2,0,5,3,0,7.9,1.1,10.9,5.5,597.464,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,9.0,0,1,0,0,False,False
102034,102034,1998-06-01 00:00:00+00:00,BULOW,Volusia,13.2,CF,Hybrid,1761,1659,93,9,0,4,1,0,8.4,0.9,11.8,8.6,641.956,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,9.3,0,1,0,0,False,False
102035,102035,2002-08-14 00:00:00+00:00,BULOW,Volusia,13.2,CF,Hybrid,1127,1045,71,11,0,1,0,0,2.1,6.1,1.3,26.0,108.052,NORTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,0,0,1,8.2,1,0,0,1,False,False
102131,102131,1957-06-06 00:00:00+00:00,DELAND,Volusia,13.2,CF,Hybrid,398,248,150,0,0,1,0,6,23.6,0.4,27.3,8.1,1617.602,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,1,0,0,24.0,0,1,0,0,False,False
102231,102231,1970-05-01 00:00:00+00:00,MADISON,Volusia,13.2,CF,Hybrid,1270,1099,169,2,0,2,0,1,3.8,0.0,7.8,2.1,368.648,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.8,0,1,0,0,False,False
102232,102232,1970-05-01 00:00:00+00:00,MADISON,Volusia,13.2,CF,Hybrid,267,249,18,0,0,1,0,0,1.6,0.7,1.7,0.2,104.874,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,2.3,0,0,0,1,False,False
102233,102233,1970-05-01 00:00:00+00:00,MADISON,Volusia,13.2,CF,Hybrid,1531,1206,319,6,0,4,0,0,4.7,0.1,11.1,2.5,502.124,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.8,0,1,0,0,False,True
102234,102234,1972-07-10 00:00:00+00:00,MADISON,Volusia,13.2,CF,Hybrid,1172,971,201,0,0,4,0,0,3.1,1.9,5.4,1.8,270.13,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,5.0,0,0,0,1,False,False
102235,102235,1985-06-13 00:00:00+00:00,MADISON,Volusia,13.2,CF,Hybrid,2643,2455,185,3,0,5,0,0,4.8,0.2,17.2,2.0,699.16,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.0,0,1,0,0,False,False
102236,102236,1995-01-01 00:00:00+00:00,MADISON,Volusia,13.2,CF,Hybrid,1093,976,116,1,0,3,0,0,3.2,0.9,9.2,2.9,394.072,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.1,0,0,0,1,False,False
102361,102361,1981-06-01 00:00:00+00:00,ST JOE,Flagler,22.9,CF,Hybrid,3089,2666,413,10,1,6,3,0,7.9,3.0,6.2,37.2,448.098,NORTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,10.9,0,0,0,1,False,False
102362,102362,1981-06-01 00:00:00+00:00,ST JOE,Flagler,22.9,CF,Hybrid,2917,2806,107,4,1,3,2,0,7.8,1.8,30.7,2.9,1223.53,NORTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,9.6,0,1,0,0,False,False
102363,102363,1984-07-01 00:00:00+00:00,ST JOE,Flagler,22.9,CF,Hybrid,1676,1581,94,1,0,3,0,1,2.9,0.1,11.6,5.8,460.81,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.0,0,1,0,0,False,False
102364,102364,1988-07-01 00:00:00+00:00,ST JOE,Flagler,22.9,CF,Hybrid,3470,3238,223,9,0,3,2,1,6.2,4.7,17.2,32.4,743.652,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,10.9,0,0,0,1,False,False
102365,102365,1999-12-15 00:00:00+00:00,ST JOE,Flagler,22.9,CF,Hybrid,1664,1470,188,6,0,2,0,0,2.9,10.6,1.6,19.8,143.01,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,13.5,1,0,0,1,False,False
102366,102366,2000-09-20 00:00:00+00:00,ST JOE,Flagler,22.9,CF,Hybrid,555,143,410,2,1,5,0,0,2.7,2.3,2.4,9.9,162.078,NORTH,SEL251,None,2012-12-31 00:00:00+00:00,,1,1,0,1,5.0,0,0,0,1,False,False
102431,102431,1972-04-01 00:00:00+00:00,FLEMING,Volusia,13.2,CF,Hybrid,1040,909,131,0,0,4,0,0,2.5,2.4,7.1,1.5,305.088,NORTH,SEL251,None,2008-09-30 00:00:00+00:00,,0,0,0,0,4.9,0,0,0,1,False,False
102432,102432,1972-04-01 00:00:00+00:00,FLEMING,Volusia,13.2,CF,Hybrid,1139,1030,109,0,0,3,1,0,4.3,0.1,6.4,5.8,340.046,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,0,4.4,0,1,0,0,False,False
102433,102433,1975-06-01 00:00:00+00:00,FLEMING,Volusia,13.2,CF,Hybrid,1542,1463,75,4,0,1,0,0,3.3,0.1,7.4,4.9,340.046,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.4,0,1,0,0,False,False
102434,102434,1979-11-27 00:00:00+00:00,FLEMING,Volusia,13.2,CF,Hybrid,1494,1322,172,0,0,2,1,0,3.2,0.2,5.7,5.0,282.842,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,3.4,0,1,0,0,False,False
102435,102435,1983-07-01 00:00:00+00:00,FLEMING,Volusia,13.2,CF,Hybrid,975,595,379,1,0,2,1,0,6.3,0.6,5.4,3.5,371.826,NORTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,6.9,0,1,0,0,False,False
102436,102436,1996-01-01 00:00:00+00:00,FLEMING,Volusia,13.2,CF,Hybrid,1112,1016,95,1,0,2,0,0,2.2,2.1,3.5,1.8,181.146,NORTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,0,0,1,4.3,0,0,0,1,False,False
102531,102531,1972-01-01 00:00:00+00:00,MATANZAS,St Johns,13.2,NF,Hybrid,1722,1466,249,7,0,2,2,4,17.8,0.0,20.8,20.8,1226.708,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,17.8,0,1,0,0,False,False
102532,102532,1972-01-01 00:00:00+00:00,MATANZAS,St Johns,13.2,NF,Hybrid,1510,1362,134,14,0,2,0,0,3.8,0.6,7.2,6.3,349.58,NORTH,SEL351,1.5 Scheme,2013-12-02 00:00:00+00:00,,0,0,0,1,4.4,0,1,0,0,False,False
102533,102533,1976-06-01 00:00:00+00:00,MATANZAS,St Johns,13.2,NF,Hybrid,2657,2486,155,16,0,5,0,2,6.3,1.5,8.0,16.9,454.454,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,7.8,0,1,0,0,False,False
102535,102535,1982-10-13 00:00:00+00:00,MATANZAS,St Johns,13.2,NF,Hybrid,2161,2002,145,14,0,7,4,1,9.3,2.4,13.0,6.2,708.694,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,11.7,0,0,0,1,False,True
102631,102631,1972-10-01 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,2351,2121,219,11,0,3,0,0,7.2,0.6,23.9,14.0,988.358,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,7.8,0,1,0,0,False,False
102632,102632,1972-10-01 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,1119,847,259,13,1,3,0,0,4.3,1.1,6.8,7.7,352.758,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,1,5.4,0,0,0,1,False,False
102633,102633,1984-10-30 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,510,430,70,10,0,2,0,2,1.8,3.7,4.3,2.1,193.858,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.5,1,0,0,1,False,False
102634,102634,1986-03-15 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,2216,2069,137,10,0,2,0,0,3.7,0.5,15.3,4.1,603.82,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.2,0,1,0,0,False,False
102635,102635,1989-06-01 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,1293,1080,206,7,0,4,0,0,7.0,1.1,14.2,8.2,673.736,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,8.1,0,1,0,0,False,False
102636,102636,1992-06-01 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,870,594,273,3,0,7,0,0,4.2,0.3,4.6,0.8,279.664,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.5,0,1,0,0,False,False
102637,102637,2008-06-13 00:00:00+00:00,LEWIS,St Johns,13.2,NF,Hybrid,1687,1477,199,11,0,4,2,0,5.5,2.3,10.5,6.6,508.48,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,7.8,0,0,0,1,False,False
102731,102731,1974-12-01 00:00:00+00:00,INTERLACHEN,Putnam,13.2,NF,OH,562,497,65,0,0,3,1,1,5.2,0.0,26.0,0.6,991.536,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,0,5.2,0,1,0,0,False,False
102732,102732,1997-01-01 00:00:00+00:00,INTERLACHEN,Putnam,13.2,NF,OH,1448,1278,168,2,0,5,2,3,11.2,0.0,50.9,1.2,1973.538,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,11.2,0,1,0,0,False,False
102961,102961,2006-08-23 00:00:00+00:00,EAGLE,Flagler,22.9,CF,Hybrid,933,869,60,4,0,1,0,0,3.7,2.2,6.6,13.3,327.334,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.9,0,0,0,1,False,False
102962,102962,2006-08-25 00:00:00+00:00,EAGLE,Flagler,22.9,CF,Hybrid,1454,1267,186,1,2,5,2,1,12.4,0.4,12.7,15.6,797.678,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,1,12.8,0,1,0,0,False,True
103732,103732,1982-11-24 00:00:00+00:00,PACIFIC,Putnam,13.2,NF,Hybrid,569,425,143,1,0,2,1,0,6.0,0.0,11.3,1.1,549.794,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.0,0,1,0,0,False,False
103831,103831,1982-04-27 00:00:00+00:00,WILLOW,Volusia,13.2,CF,Hybrid,1838,1691,145,2,0,2,0,3,4.5,0.1,1.9,15.0,203.392,NORTH,SEL351,None,2013-08-22 00:00:00+00:00,,0,1,0,1,4.6,0,1,0,0,False,False
103832,103832,1982-04-27 00:00:00+00:00,WILLOW,Volusia,13.2,CF,Hybrid,2310,2207,98,5,0,2,0,0,6.7,0.0,0.1,24.5,216.104,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,6.7,0,1,0,0,False,False
103833,103833,1986-03-11 00:00:00+00:00,WILLOW,Volusia,13.2,CF,Hybrid,1434,1399,35,0,0,3,0,0,3.1,0.4,0.1,16.3,101.696,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.5,0,1,0,0,False,False
103834,103834,1988-07-01 00:00:00+00:00,WILLOW,Volusia,13.2,CF,Hybrid,641,560,77,4,0,2,5,0,18.5,1.1,22.5,12.0,1302.98,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,19.6,0,1,0,0,False,True
103835,103835,1990-07-01 00:00:00+00:00,WILLOW,Volusia,13.2,CF,Hybrid,2985,2789,193,3,0,3,0,0,4.0,0.7,2.8,19.9,216.104,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.7,0,1,0,0,False,False
103836,103836,1993-01-01 00:00:00+00:00,WILLOW,Volusia,13.2,CF,Hybrid,1944,1838,105,1,0,3,0,0,3.7,1.9,0.0,16.1,117.586,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.6,0,0,0,1,False,False
104431,104431,2004-02-18 00:00:00+00:00,NOVA,Volusia,13.2,CF,Hybrid,1553,1381,168,4,0,2,2,0,3.1,0.0,6.6,5.1,308.266,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.1,0,1,0,0,False,False
104433,104433,2005-05-25 00:00:00+00:00,NOVA,Volusia,13.2,CF,Hybrid,1113,936,175,2,0,2,0,0,2.1,1.2,1.1,5.3,101.696,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.3,0,0,0,1,False,False
104731,104731,2001-10-16 00:00:00+00:00,KACIE,St Johns,13.2,NF,Hybrid,1700,1498,197,5,0,5,2,0,10.6,0.6,36.2,8.5,1487.304,NORTH,SEL351,None,2013-09-04 00:00:00+00:00,,0,1,0,1,11.2,0,1,0,0,False,False
104732,104732,2001-10-16 00:00:00+00:00,KACIE,St Johns,13.2,NF,Hybrid,1757,1571,171,15,0,4,1,3,9.4,0.4,16.3,16.1,816.746,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,9.8,0,1,0,0,False,False
104733,104733,2003-09-26 00:00:00+00:00,KACIE,St Johns,13.2,NF,Hybrid,1414,915,495,4,0,3,0,0,6.3,0.3,5.1,8.8,362.292,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,6.6,0,1,0,0,False,False
104831,104831,1986-10-16 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,1073,1047,25,1,0,2,0,0,2.1,0.0,6.7,4.6,279.664,NORTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,0,0,1,2.1,0,1,0,0,False,False
104832,104832,1986-10-16 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,1324,1161,161,2,0,3,0,2,2.9,0.0,10.1,1.0,413.14,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.9,0,1,0,0,False,False
104833,104833,1993-01-01 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,1026,1011,14,1,0,1,0,0,1.4,1.2,4.2,12.5,177.968,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,2.6,0,0,0,1,False,False
104834,104834,1996-01-01 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,1323,1268,53,2,0,2,0,2,2.6,3.2,4.6,6.0,228.816,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.8,1,0,0,1,False,False
104835,104835,2002-05-17 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,1694,1560,129,5,0,2,0,0,3.7,4.7,4.9,7.4,273.308,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,8.4,1,0,0,1,False,False
104836,104836,2004-05-26 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,1387,1340,41,6,0,2,1,0,6.0,1.4,3.7,18.7,308.266,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,7.4,0,1,0,0,False,False
104837,104837,2006-02-15 00:00:00+00:00,TAYLOR,Volusia,13.2,CF,Hybrid,845,826,19,0,0,1,0,0,1.0,0.3,0.0,8.6,31.78,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.3,0,0,0,1,False,False
104931,104931,1986-08-01 00:00:00+00:00,MOULTRIE,St Johns,13.2,NF,Hybrid,2258,2119,136,3,0,5,1,0,6.1,0.0,3.8,23.5,314.622,NORTH,MECHANICAL,None,2014-11-14 00:00:00+00:00,FI,0,1,0,1,6.1,0,1,0,0,False,False
104932,104932,1986-08-01 00:00:00+00:00,MOULTRIE,St Johns,13.2,NF,Hybrid,1357,1233,116,8,0,2,0,0,3.0,2.5,3.0,13.4,190.68,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.5,0,0,0,1,False,False
104933,104933,1988-09-08 00:00:00+00:00,MOULTRIE,St Johns,13.2,NF,Hybrid,2515,2316,190,9,0,5,1,0,2.6,2.6,3.2,13.3,184.324,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.2,0,0,0,1,False,False
104934,104934,1994-06-01 00:00:00+00:00,MOULTRIE,St Johns,13.2,NF,Hybrid,2056,1822,228,6,0,3,2,0,5.3,1.5,11.0,17.4,518.014,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.8,0,0,0,1,False,False
105061,105061,1994-01-01 00:00:00+00:00,SCOTTSMOOR,Volusia,22.9,CF,OH,2132,1900,231,1,0,4,2,3,12.7,0.0,97.1,5.0,3489.444,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,12.7,0,1,0,0,False,False
105062,105062,1994-01-01 00:00:00+00:00,SCOTTSMOOR,Volusia,22.9,CF,Hybrid,1569,1337,229,3,0,3,5,3,13.0,0.0,46.1,8.9,1878.198,NORTH,SEL351,1.5 Scheme,2015-02-27 00:00:00+00:00,,0,1,0,1,13.0,0,1,0,0,False,False
105131,105131,1987-10-01 00:00:00+00:00,COMO,Putnam,13.2,NF,OH,793,743,49,1,0,1,2,1,7.4,0.0,21.2,0.3,908.908,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,7.4,0,1,0,0,False,False
105132,105132,1987-10-01 00:00:00+00:00,COMO,Putnam,13.2,NF,Hybrid,1486,1317,163,6,0,3,6,2,14.0,0.1,44.9,4.0,1871.842,NORTH,SEL751,1.5 Scheme,2013-12-31 00:00:00+00:00,,0,1,0,1,14.1,0,1,0,0,False,False
105133,105133,2004-12-15 00:00:00+00:00,COMO,Putnam,13.2,NF,OH,977,867,109,1,0,2,3,1,13.3,0.2,43.0,1.0,1789.214,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,13.5,0,1,0,0,False,False
105761,105761,2005-02-01 00:00:00+00:00,RIVERTON,St Johns,22.9,NF,Hybrid,1349,1193,129,27,3,3,0,2,11.7,3.8,8.8,32.5,651.49,NORTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,15.5,0,0,0,1,False,True
105762,105762,2005-02-01 00:00:00+00:00,RIVERTON,St Johns,22.9,NF,Hybrid,2388,2125,262,1,1,3,1,4,14.4,0.7,16.4,42.5,978.824,NORTH,SEL351,1.5 Scheme,2014-08-19 00:00:00+00:00,FI,1,1,0,1,15.1,0,1,0,0,False,False
105831,105831,1993-01-01 00:00:00+00:00,ELKTON,St Johns,13.2,NF,Hybrid,1610,1483,121,6,0,2,2,0,8.9,3.0,11.4,18.8,645.134,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,11.9,0,0,0,1,False,False
105832,105832,2000-07-10 00:00:00+00:00,ELKTON,St Johns,13.2,NF,Hybrid,1146,766,377,3,0,6,3,8,22.7,0.2,74.3,5.1,3082.66,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,22.9,0,1,0,0,False,False
106061,106061,1990-12-01 00:00:00+00:00,TOMOKA,Volusia,22.9,CF,Hybrid,1652,1368,281,3,0,3,1,2,4.9,0.5,10.4,16.4,486.234,NORTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,0,1,0,1,5.4,0,1,0,0,False,False
106062,106062,1990-12-01 00:00:00+00:00,TOMOKA,Volusia,22.9,CF,Hybrid,834,778,53,3,0,2,1,1,11.6,0.0,30.7,4.3,1344.294,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,11.6,0,1,0,0,False,False
106063,106063,2001-01-15 00:00:00+00:00,TOMOKA,Volusia,22.9,CF,Hybrid,2605,2471,120,14,0,7,3,0,7.6,1.8,14.3,42.0,695.982,NORTH,SEL351,1.5 Scheme,2013-12-31 00:00:00+00:00,,0,1,0,1,9.4,0,1,0,0,False,False
106231,106231,1991-05-01 00:00:00+00:00,GERONA,St Johns,13.2,NF,Hybrid,700,553,145,2,0,4,0,0,1.8,0.6,1.2,5.9,95.34,NORTH,MECHANICAL,None,2008-08-31 00:00:00+00:00,,0,0,0,1,2.4,0,0,0,1,False,False
106232,106232,1991-05-01 00:00:00+00:00,GERONA,St Johns,13.2,NF,Hybrid,1338,1172,162,4,0,3,0,1,3.1,1.2,13.0,1.0,511.658,NORTH,SEL751,None,2008-10-31 00:00:00+00:00,,0,1,0,1,4.3,0,0,0,1,False,False
106233,106233,1992-06-01 00:00:00+00:00,GERONA,St Johns,13.2,NF,Hybrid,2692,2547,130,15,0,4,1,0,3.8,2.4,11.2,10.1,476.7,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.2,0,0,0,1,False,False
106234,106234,1998-08-01 00:00:00+00:00,GERONA,St Johns,13.2,NF,Hybrid,1300,1038,259,3,0,3,1,0,4.4,1.5,1.7,8.3,193.858,NORTH,SEL251,None,2009-03-31 00:00:00+00:00,,0,1,0,1,5.9,0,0,0,1,False,False
106235,106235,1998-12-15 00:00:00+00:00,GERONA,St Johns,13.2,NF,Hybrid,1886,1687,194,5,0,5,1,0,6.9,1.0,17.0,13.8,759.542,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,7.9,0,1,0,0,False,False
106236,106236,2001-06-07 00:00:00+00:00,GERONA,St Johns,13.2,NF,Hybrid,2178,2004,153,21,0,4,0,0,4.4,2.5,9.0,13.4,425.852,NORTH,SEL251,1.5 Scheme,2013-12-31 00:00:00+00:00,,0,0,0,1,6.9,0,0,0,1,False,False
106361,106361,1990-05-01 00:00:00+00:00,REGIS,Flagler,22.9,CF,Hybrid,1348,1034,301,13,0,3,1,3,22.0,1.0,72.6,7.1,3006.388,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,23.0,0,1,0,0,False,False
106362,106362,1990-05-01 00:00:00+00:00,REGIS,Flagler,22.9,CF,OH,3031,2986,44,1,0,2,0,0,11.1,0.0,42.8,0.8,1712.942,NORTH,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,0,0,0,1,11.1,0,1,0,0,False,False
106363,106363,1994-01-01 00:00:00+00:00,REGIS,Flagler,22.9,CF,OH,1020,796,216,8,0,2,3,6,28.5,0.0,60.0,2.0,2812.53,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,28.5,0,1,0,0,False,False
106364,106364,1995-01-01 00:00:00+00:00,REGIS,Flagler,22.9,CF,Hybrid,3193,3121,72,0,0,5,2,2,9.8,0.4,43.0,3.7,1677.984,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,0,10.2,0,1,0,0,False,False
106365,106365,2003-09-02 00:00:00+00:00,REGIS,Flagler,22.9,CF,Hybrid,2721,2602,117,2,0,3,0,0,8.4,0.3,26.8,6.0,1118.656,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,8.7,0,1,0,0,False,False
106461,106461,1993-06-01 00:00:00+00:00,SPRUCE,Volusia,22.9,CF,Hybrid,2698,2343,349,6,0,1,1,0,7.7,0.4,0.8,26.7,270.13,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,8.1,0,1,0,0,False,False
106462,106462,1993-06-01 00:00:00+00:00,SPRUCE,Volusia,22.9,CF,Hybrid,1845,1698,147,0,0,2,3,0,3.2,0.5,1.0,33.3,133.476,NORTH,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,0,3.7,0,1,0,0,False,False
106463,106463,1999-11-10 00:00:00+00:00,SPRUCE,Volusia,22.9,CF,Hybrid,3252,2967,281,4,0,4,2,0,5.5,7.7,15.0,48.0,651.49,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,13.2,1,0,0,1,False,False
106464,106464,2003-05-05 00:00:00+00:00,SPRUCE,Volusia,22.9,CF,Hybrid,1587,1527,58,2,0,5,0,0,4.4,0.2,3.7,14.1,257.418,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.6,0,1,0,0,False,False
106465,106465,2012-11-01 00:00:00+00:00,SPRUCE,Volusia,22.9,CF,Hybrid,2198,2043,148,7,0,3,1,1,11.8,4.2,30.1,12.6,1331.582,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,16.0,0,0,0,1,False,False
106531,106531,1991-06-01 00:00:00+00:00,REED,Volusia,13.2,CF,Hybrid,1211,947,264,0,0,5,1,0,2.8,0.1,4.7,2.2,238.35,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,0,2.9,0,1,0,0,False,False
106532,106532,1993-06-01 00:00:00+00:00,REED,Volusia,13.2,CF,Hybrid,1461,1320,140,1,0,3,0,0,3.0,0.6,9.6,3.4,400.428,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.6,0,1,0,0,False,False
106533,106533,1991-06-01 00:00:00+00:00,REED,Volusia,13.2,CF,Hybrid,1177,949,225,3,0,4,1,0,3.1,0.7,6.4,4.5,301.91,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.8,0,1,0,0,False,False
106534,106534,2001-12-11 00:00:00+00:00,REED,Volusia,13.2,CF,Hybrid,885,803,81,1,0,5,0,0,0.4,4.5,0.8,4.2,38.136,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.9,1,0,1,0,False,False
106661,106661,1994-06-01 00:00:00+00:00,COQUINA,Volusia,22.9,CF,Hybrid,1401,1143,253,5,2,4,0,0,4.8,1.1,8.2,10.2,413.14,NORTH,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,5.9,0,1,0,0,False,False
106662,106662,1994-06-01 00:00:00+00:00,COQUINA,Volusia,22.9,CF,Hybrid,610,182,424,4,0,2,0,3,8.9,1.2,16.2,7.1,797.678,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,10.1,0,1,0,0,False,False
106663,106663,2005-03-16 00:00:00+00:00,COQUINA,Volusia,22.9,CF,Hybrid,965,937,27,1,0,1,0,0,1.9,3.3,3.6,11.8,174.79,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.2,1,0,0,1,False,False
106861,106861,2002-08-09 00:00:00+00:00,FOREST GROVE,Flagler,22.9,CF,Hybrid,2006,1905,93,8,0,2,0,0,6.2,4.1,31.3,13.3,1191.75,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,10.3,0,0,0,1,False,False
